0,,,0.0,0.0,0.0,0.0
0,22.82368200198367,55.43755245288777,100.28630638122559,99.79263114929199,99.54985237121582,100.09543800354004
1,,,100.29509735107422,99.78917121887207,99.5978946685791,100.08542251586914
2,,,100.3210277557373,99.80343627929688,99.59932327270508,100.07865715026855
3,,,100.29107666015625,99.78479766845703,99.54997062683105,100.09930992126465
4,22.853055619134807,55.47875181200885,100.28524971008301,99.81364631652832,99.5726261138916,100.07247161865234
5,,,100.2846622467041,99.79947090148926,99.51637840270996,100.08658409118652
6,,,100.24567222595215,99.80565452575684,99.61799430847168,100.0645809173584
7,,,100.31474685668945,99.7658634185791,99.58848571777344,100.0700454711914
8,,,100.25307273864746,99.82176971435547,99.56591033935547,100.07938385009766
0,,,0.0,0.0,0.0,0.0
0,22.82368200198367,55.43755245288777,100.28630638122559,99.79263114929199,99.54985237121582,100.09543800354004
1,,,100.29509735107422,99.78917121887207,99.5978946685791,100.08542251586914
2,,,100.3210277557373,99.80343627929688,99.59932327270508,100.07865715026855
3,,,100.29107666015625,99.78479766845703,99.54997062683105,100.09930992126465
4,22.853055619134807,55.47875181200885,100.28524971008301,99.81364631652832,99.5726261138916,100.07247161865234
5,,,100.2846622467041,99.79947090148926,99.51637840270996,100.08658409118652
6,,,100.24567222595215,99.80565452575684,99.61799430847168,100.0645809173584
7,,,100.31474685668945,99.7658634185791,99.58848571777344,100.0700454711914
8,,,100.25307273864746,99.82176971435547,99.56591033935547,100.07938385009766
9,,,100.30020904541016,99.78588676452637,99.62797737121582,100.06648254394531
10,22.853055619134807,55.45586327916381,100.3255558013916,99.76603507995605,99.60511016845703,100.0720272064209
11,,,100.28708267211914,99.83094024658203,99.60200309753418,100.0723934173584
12,,,100.2984790802002,99.77329444885254,99.63807678222656,100.0609188079834
13,,,100.29711532592773,99.7977237701416,99.54692268371582,100.09241676330566
14,,,100.27853393554688,99.78815841674805,99.60104179382324,100.0721664428711
15,,,100.30956268310547,99.76080322265625,99.59001541137695,100.07803726196289
16,,,100.27876853942871,99.76071739196777,99.54182624816895,100.09685134887695
17,22.839703974975208,55.428397039749754,100.28671646118164,99.78389739990234,99.57801055908203,100.0593032836914
18,,,100.2960205078125,99.79513549804688,99.55654335021973,100.07612037658691
19,,,100.26866340637207,99.81019592285156,99.58485221862793,100.07868957519531
20,,,100.29758262634277,99.77057647705078,99.63265419006348,100.06130027770996
21,,,100.29938507080078,99.77727317810059,99.53718185424805,100.08609199523926
22,,,100.25778579711914,99.79764175415039,99.59266471862793,100.08418083190918
23,22.810330357824057,55.40245670252537,100.3093376159668,99.74630928039551,99.62964630126953,100.07961845397949
24,,,100.28619956970215,99.74387168884277,99.63531494140625,100.03756523132324
25,,,100.30954360961914,99.75480461120605,99.62565994262695,100.0660400390625
26,,,100.2829360961914,99.77087783813477,99.55746269226074,100.0776538848877
27,,,100.2692699432373,99.83294486999512,99.60811424255371,100.08025169372559
28,,,100.30506706237793,99.75415420532227,99.6224422454834,100.0879135131836
29,22.879758907454033,55.506218051422906,100.28362655639648,99.78435897827148,99.54756736755371,100.08305168151855
30,,,100.30088424682617,99.77365303039551,99.53265190124512,100.09806060791016
31,,,100.2750244140625,99.77957344055176,99.57473754882812,100.07654762268066
32,,,100.31507873535156,99.75897026062012,99.6072769165039,100.08621978759766
33,,,100.2790756225586,99.79434967041016,99.57406806945801,100.06258392333984
34,,,100.27277946472168,99.77731704711914,99.6179084777832,100.07062149047852
35,22.839703974975208,55.428397039749754,100.28219604492188,99.81602478027344,99.61360549926758,100.05271911621094
36,,,100.2841567993164,99.7833480834961,99.65584373474121,100.04841232299805
37,,,100.31051635742188,99.76798820495605,99.63227272033691,100.0817642211914
38,,,100.31245803833008,99.77363395690918,99.55169296264648,100.08334732055664
39,,,100.26909828186035,99.79818344116211,99.5739574432373,100.08011245727539
40,,,100.29280281066895,99.81312370300293,99.6490535736084,100.03985023498535
41,,,100.30739784240723,99.76943397521973,99.57348442077637,100.1014347076416
42,22.86640726329442,55.36430914778363,100.30677795410156,99.78551292419434,99.61676979064941,100.07646179199219
43,,,100.26236152648926,99.81147956848145,99.58489799499512,100.08603858947754
44,,,100.30617332458496,99.79233169555664,99.62832641601562,100.04645156860352
45,,,100.30635070800781,99.75874137878418,99.57686614990234,100.11338233947754
46,,,100.3049373626709,99.75680923461914,99.55563545227051,100.0812873840332
47,,,100.30756950378418,99.78283309936523,99.61984443664551,100.10216331481934
